subtitleId:ID(Subtitle),name,:LABEL
-8354800673209135756,"2013 Q4–2014 Q3, % of jobs within each age group",Subtitle
-8356760015973113734,"Estimates and projections for the year ended March 2016–2019, number of people employed",Subtitle
-8357379994567511366,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
-8362932749587460041,"2013 Census, number of people employed",Subtitle
-8368233727019636483,"By category, 2015, NZD millions (excluding GST)",Subtitle
-8368351076346231191,"2013 Census, number of people employed",Subtitle
-8369201186172755171,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
-8377155253357330373,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
-8384128034769979995,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
-8384925464586442334,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
-8386071195252250432,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
-8389606703174203777,"By region, 2013, number of people employed",Subtitle
-84033173835923990,"By region, 2013 Census, rate per 1000 people employed",Subtitle
-8403419224819404135,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
-8440596368668574900,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
-8452556945568374792,"By region of residence and sex, 2013 Census, number of people employed",Subtitle
-8475386158669493654,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
-8489620009428799429,Estimates and projections for the year ended March 2016–2019,Subtitle
-8492748212582241219,"By team type and service provider, year ended June 2012",Subtitle
-8495601340972539243,"By sex and age group, 2010–2012, rate per 100,000 population",Subtitle
-8499521862664560165,"2006 & 2013 Census years, number of people aged 15+",Subtitle
-8503170951985119075,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
-8512263589974676178,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
-8523050526493262185,"Estimates and projections for the year ended March 2016–2019, number of people employed",Subtitle
-8529985438228704077,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
-853131926653067265,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
-8532937261557195979,"By type, 2016 Q2",Subtitle
-8533016969559942552,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
-8548637576730693625,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
-8554769784157448965,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
-8570895432731691700,Estimates and projections for the year ended March 2016–2019,Subtitle
-8575646618249675797,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
-8606638133543897361,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
-8618647948907082275,"By age group, 2011–2015 average, estimated number of people",Subtitle
-8620248005622133350,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
-8643231605957157195,"By age group and sex, year ended June 2012, number of people",Subtitle
-8646769456786373871,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
-8658931529387015455,Estimates and projections for the year ended March 2016–2019,Subtitle
-8663691511673330231,"2010–2014, number of births per 1000 women of reproductive age",Subtitle
-8664229693251702022,Estimates and projections for the year ended March 2016–2019,Subtitle
-8669348429807818338,"By region, 2013, number of people employed",Subtitle
-8681675323404540260,"By age group and sex, year ended June 2012, number of people",Subtitle
-8710399502332578943,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
-8711684573494227116,"By age group and sex, year ended June 2012, number of people",Subtitle
-8727316677679163998,2001–2015,Subtitle
-8751697654350009480,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
-8754433135786066054,"By impairment type, 2013, thousands",Subtitle
-8761355856922902263,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
-8764168533769651334,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
-8785278566802280377,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
-8785979630607537520,"By ethnicity, 2013, thousands",Subtitle
-8786449073072366820,"2006 & 2013 Census years, number of people aged 15+",Subtitle
-8797999032621279954,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
-8798954697388125608,"By ethnicity, 2009 & 2012, % of recent Internet users",Subtitle
-8807497077305722535,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
-8808880639944883403,"By region of residence and sex, 2013 Census, number of people employed",Subtitle
-8817762022074574571,"2006 & 2013 Census years, number of people aged 15+",Subtitle
-8836629241013286947,"2013 Census, number of people employed",Subtitle
-8849738945751005252,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
-8906821251754591133,"2013 Census, number of people employed",Subtitle
-8922891229707735938,"2013 Census, number of people employed",Subtitle
-8927512447820920913,"By impairment type, 2013, thousands",Subtitle
-893413008146875066,"Domestic plus international visitors, year to March 2015, NZD millions",Subtitle
-8943317938710813860,"2013 Census, %",Subtitle
-8947337030553379360,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
-8948908210601187684,"Excluding health and education, year ended March 2016,  NZD billions",Subtitle
-8953748802583889742,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
-8960355854913936747,"By ethnicity, 2009–2012",Subtitle
-8962507564494750069,"By sex and age group, year ended June 2015, % of adults within group",Subtitle
-8962705726109900745,"1955–2011, age-standardised rate per 100,000 population",Subtitle
-8975161178620852342,"By age group and sex, year ended June 2012, rate per 100,000 population",Subtitle
-8975249470343066446,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
-898943777302264557,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
-900894957345151507,"By main earnings source, 2000–2014, number of people",Subtitle
-9014192975924626143,"2013 Census, number of people employed",Subtitle
-9028067614889433593,"By ethnicity, 2013, %",Subtitle
-9044348840628813977,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
-9054473081367992019,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
-9076420688277378217,"By industry, 2015 Q3, NZD per week",Subtitle
-9104764725430628568,"By region, 2013, number of people employed",Subtitle
-9111358146544750891,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
-9114766211673710097,"2010–2014, number of births per 1000 women of reproductive age",Subtitle
-9114883344179857477,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
-9122587183128353883,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
-9136240287356064689,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
-9141723001518714730,"Estimates and projections for the year ended March 2016–2019, number of people employed",Subtitle
-9146078008576354501,"By age group, year ended June 2012",Subtitle
-9174580699861980799,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
-9183447555260294129,"By sex and age group, 2010–2012, rate per 100,000 population",Subtitle
-9193767284492795059,Estimates and projections for the year ended March 2016–2019,Subtitle
-919617131893883201,"By age group and sex, year ended June 2012, number of people",Subtitle
-9208262717951608735,"2006 & 2013 Census years, number of people aged 15+",Subtitle
-9216178138415403237,"By age group and sex, year ended June 2012",Subtitle
-924653962241596381,"By selected locations, 1997–2012, micrograms per cubic metre of air",Subtitle
-934122372992542433,"By age and sex, year ended June 2012, number of new referrals",Subtitle
-943079954694889667,"By age group and sex, year ended June 2012, number of people",Subtitle
-961417129348181600,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
-970546519009156876,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
-973627969734215659,"2013 Census, number of people employed",Subtitle
-973884046568282460,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
-975850620792178904,"For jobs in place for the full quarter, 2005 Q3–2014 Q3, NZD",Subtitle
-981563400942199333,2001–2015,Subtitle
-999916717065371744,"By region, 2013, number of people employed",Subtitle
1015066580519799000,"2000–2015, number of enterprises",Subtitle
1060619258410277738,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
1065212078173442248,"Year ended June 1998–2016, NZD billions",Subtitle
1075667570316960236,"2013 Q4–2014 Q3, number of filled jobs",Subtitle
1078348966231119301,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
1100979334012274151,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
1103806618372671827,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
1112947996036516543,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
1130759009775384142,"2010–2014, number of births per 1000 women of reproductive age",Subtitle
1162633915182896756,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
1178970616067644416,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
1189144562190711841,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
1189748589231437064,"By region, 2013 Census, rate per 1000 population",Subtitle
1192497426234763694,"By sex and age group, year ended June 2015, % of children within group",Subtitle
1196011726736673677,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
1196458717508671199,"2013 Census, number of people employed",Subtitle
1201123744400247104,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
1205021467213372775,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
121261078523015469,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
1223370512437824269,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
1240165886793297705,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
1245275637660869591,"By age group and sex, year ended June 2012, number of people",Subtitle
124682176842059820,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
1256977472791899667,2014,Subtitle
1259243652361599409,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
1278550187395207092,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
127862370422905158,2001–2015,Subtitle
1283928372009501554,"(Medical practice) By region, 2013, number of people employed",Subtitle
1295727113183713661,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
1307823660045772096,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
1319016046669295380,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
1328941531362890107,Estimates and projections for the year ended March 2016–2019,Subtitle
1336059121517212400,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
1362476049340532767,"By purchasing location, 2013, terajoules",Subtitle
1373328236963181673,"2006 & 2013 Census years, number of people aged 15+",Subtitle
1374488517896840607,"By sex and ethnicity, year ended June 2015, % of children aged 1-14",Subtitle
1379437845306733350,"By district health board, 2011–2014 average, % of children aged 2-14",Subtitle
1380559119831666071,"By age group, 2011–2015 average, estimated number of children",Subtitle
1405898043222032542,"By type, 2016 Q2",Subtitle
1412276924031877341,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
1413535239978161706,"2006 & 2013 Census years, number of people aged 15+",Subtitle
1414253703412139393,"By industry (plus GST, duties and taxes), 2013, NZD millions",Subtitle
141488674241865632,"2013 or latest available year, % of adult population",Subtitle
1419248541700992781,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
1442537624002865568,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
144524192835101630,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
1447221608873934420,"2013 Census, number of people employed",Subtitle
1452953755713946348,"By region, 2013 Census, rate per 1000 people employed",Subtitle
1458146686741054365,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
147201943787353439,"Domestic plus international visitors, year to March 2015, NZD millions",Subtitle
147214329559350487,Estimates and projections for the year ended March 2016–2019,Subtitle
1472878331558702146,"2000–2015, number of employees",Subtitle
1479278717924815461,"All tertiary levels, 2015, number of domestic students enrolled",Subtitle
1479516122649158568,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
1492094607403766049,"By District Health Board, year ended June 2016, % of children within age group",Subtitle
149258237297638188,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
1503010165172937184,"2013 Census, number of people employed",Subtitle
1508991743932204167,"By age group and sex, year ended June 2012, number of people",Subtitle
1520123544525004199,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
155088958547593712,"(Medical) By region, 2013, thousands of people employed",Subtitle
1555170918340035373,"By sex, 1996–2006, number of years without requiring assistance",Subtitle
1566986306818599975,"Year ended June 2015, NZD millions",Subtitle
1579297232209737799,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
1599648130701749040,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
1606545817566471128,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
1609455786844122679,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
1617869103051002588,"By age group and sex, year ended June 2012",Subtitle
1624666287789053023,"By age group and sex, year ended June 2012, number of people",Subtitle
162953248953108228,"2006 & 2013 Census years, number of people aged 15+",Subtitle
1632597453279144357,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
1637196386381892131,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
1640685168675411526,Estimates and projections for the year ended March 2016–2019,Subtitle
1641505710280689112,"By type, 2016 Q2",Subtitle
1646328740173096990,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
1656683068190821676,"(Disability and rehabilitation) By region, 2013, number of people employed",Subtitle
1665299467875650275,"By age group and sex, year ended June 2012, rate per 100,000 population",Subtitle
1668031070709380110,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
1672910256118378178,"By age group and sex, year ended June 2012, number of people",Subtitle
1673711720883283631,"By age and sex, year ended June 2012, number of new referrals",Subtitle
1678939791326832607,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
1710592758275695211,"By age group and sex, year ended June 2012, number of people",Subtitle
1732658130141808498,"By quarter, 2005 Q3–2014 Q3, % of total jobs",Subtitle
1741144739586182609,2001–2015,Subtitle
1746891537114762405,"2013 Census, number of people employed",Subtitle
176445006210896039,"2006 & 2013 Census years, number of people aged 15+",Subtitle
1782824639508500514,Estimates and projections for the year ended March 2016–2019,Subtitle
1784645249714843698,"By territorial authority of residence, 2013 Census, number of people",Subtitle
1786363522699421275,"2013 Q4–2014 Q3, number of filled jobs",Subtitle
1788072391377810669,"2000–2015, number of employees",Subtitle
1797700327993749972,"2013, % of businesses",Subtitle
1800076409924403948,"Domestic plus international visitors, year to March 2015, NZD millions",Subtitle
1804755186155250622,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
1810104863358643649,"Estimates and projections for the year ended March 2016–2019, number of people employed",Subtitle
1817745421364335779,"2013 Census, number of people employed",Subtitle
1820828931453485451,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
1821320371607126878,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
1825341309674840528,"2013 Census, number of people employed",Subtitle
1831316815931471761,"By sex and neighbourhood deprivation, 2011–2015 average, % of adults within group",Subtitle
1876429653584992923,"2010–2014, number of births per 1000 women of reproductive age",Subtitle
1897585012750596051,"2006 & 2013 Census years, number of people aged 15+",Subtitle
1899650029586685200,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
1901057429286525053,"By type, 2016 Q2",Subtitle
1910367847645201858,"2013 Census, number of people employed",Subtitle
1910446290258534345,"2013 Census, number of people employed",Subtitle
1921032179069352306,"By age group and sex, year ended June 2012, number of people",Subtitle
1921971143867234630,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
1922012664461279903,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
1925669975880920918,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
1940253653047261331,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
1946531280583321869,"1948–2011, age standardised rate per 100,000 population",Subtitle
1949799067608277067,"By main earnings source, 2000–2014, number of people",Subtitle
1952594588708215152,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
1957569857563286280,"By age group, 2011–2015 average, estimated number of people",Subtitle
1959096482265768896,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
1960389112637030269,"By region, 2013 Census, rate per 1000 people employed",Subtitle
1973175656700977949,"2013 Census, number of people employed",Subtitle
197915318140133204,"By industry, 2014, % of businesses (with 6 employees or more)",Subtitle
1996635974705105857,"2013 Census, number of people employed",Subtitle
2015761722206736289,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
2032013462537565030,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
2054106721668343337,"By expenditure group, year ended June 2016, NZD",Subtitle
2067563660036276139,"2010–2014, number of births per 1000 women of reproductive age",Subtitle
2070711764672631351,"2013 Census, number of people employed",Subtitle
2071726870339395210,"2006 & 2013 Census years, number of people aged 15+",Subtitle
2073349753433678960,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
2076211733381093642,"By sub-sector and residency status, all levels, 2015",Subtitle
2083945429084671607,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
2094607814073395471,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
2116949459481506341,"By age and sex, year ended June 2012, rate per 100,000 population in each group",Subtitle
2123845962385185883,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
2131506333500342238,"2013 Census, number of people employed",Subtitle
2145123595899890311,"By main earnings source, 2000–2014, number of people",Subtitle
2156341278290378647,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
2157737145110482780,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
2166282845221276336,"By impairment type, 2013, % of population aged 65 years and over",Subtitle
218315229894034875,"By District Health Board, year ended June 2016, % of children within age group",Subtitle
2185995911534095914,"By age and sex, all tertiary levels, 2015",Subtitle
2186537859912400982,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
2188252940829924891,"Year ended March 2014 & 2015, NZD billions",Subtitle
2189777846727195934,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
219778371238868868,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
2205443070825177100,"Year ended June 2015, NZD millions",Subtitle
2218734536661847503,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
2223162059206462010,"By region of residence, 2013 Census, number of people",Subtitle
2224982378077390563,"Most common responses only, April 2016, % of businesses with 1 to 5 FTEs (n=296)",Subtitle
224069696621215413,"2010–2014, number of births per 1000 women of reproductive age",Subtitle
2263596112429534197,"Domestic plus international visitors, year to March 2015, NZD millions",Subtitle
2275982632406789438,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
2293353049237367371,"By sex and age group, 2010–2012, rate per 100,000 population",Subtitle
2320930462028803102,"By region of residence and sex, 2013 Census, number of people employed",Subtitle
2341995838780408704,"2000–2015, number of enterprises",Subtitle
2346576104322776507,"Domestic plus international visitors, year to March 2015, NZD millions",Subtitle
2347129692293494859,"By purpose of research, 2014, NZD millions",Subtitle
2347375202554081849,"Year ended June 2015, NZD millions",Subtitle
2347465136581655133,"2013 Census, %",Subtitle
2351051388269760682,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
2357605342455930923,"Year ended June 2015, NZD millions",Subtitle
2381092652347032335,"In the past 12 months, by DHB, 2011–2014 average, % of all children",Subtitle
2388455674206736420,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
2413994755120110660,"By sex and age group, year ended June 2015, % of adults within group",Subtitle
2415166910810440187,"By local board area of residence, 2013 Census, number of people",Subtitle
2419163750141567911,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
241990884245940849,"2013 Census, number of people employed",Subtitle
2445712906781107485,"2006 & 2013 Census years, number of people aged 15+",Subtitle
2447971092439416006,"By region, 2013, number of people employed",Subtitle
2448453482931846046,"By age group and sex, year ended June 2012, number of people",Subtitle
2472654618046252188,"Estimates and projections for the year ended March 2016–2019, number of people employed",Subtitle
247573559633194609,"By District Health Board, 2011–2014 average, % of all children",Subtitle
249218185044885943,"Domestic plus international visitors, year to March 2015, NZD millions",Subtitle
2492644223126620533,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
2497500318594129224,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
2500148647701384947,"By age group and sex, year ended June 2012",Subtitle
2503457040414162434,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
2505788900517029675,"2006 Q2–2016 Q2, Farm Expense Price Index (Base 2013 Q4 = 1000)",Subtitle
2513249509140457320,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
2539043804033154022,"2013 Q4–2014 Q3, % of jobs",Subtitle
2568454658473226773,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
2572880192822486839,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
2574307980702123020,"By item, year ended June 2013 & 2016, NZD",Subtitle
2577016810840037998,"2006 & 2013 Census years, number of people aged 15+",Subtitle
2579419429971312657,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
259535036718048334,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
259942138377215226,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
2613786684548408756,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
2619245702638280451,Estimates and projections for the year ended March 2016–2019,Subtitle
2645173955331046682,"By quarter, 2005 Q3–2014 Q3",Subtitle
2652168052747920429,"2006 & 2013 Census years, number of people aged 15+",Subtitle
2671081935658710882,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
2677486761841139381,2001–2015,Subtitle
2685134095071004170,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
2688411603062687596,"By age and sex, year ended June 2012, number of new referrals",Subtitle
2712599738150403069,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
2715828171680523722,"2013 Census, number of people employed",Subtitle
278174674110070588,"2000–2015, number of employees",Subtitle
2794277152826495246,"By industry, 2013, % of businesses within each industry",Subtitle
2801412381062573827,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
2817056243152806090,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
2822590810676358318,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
2826481516300985621,"By age group and sex, year ended June 2012",Subtitle
2834705849287186249,"2006 & 2013 Census years, number of people aged 15+",Subtitle
2839407015494885393,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
2839534239404252500,"2013 Census, number of people employed",Subtitle
2857855237202200609,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
2858633276222205175,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
2879651487694629049,Estimates and projections for the year ended March 2016–2019,Subtitle
2900826645883839212,Estimates and projections for the year ended March 2016–2019,Subtitle
2918599558694326426,"By sex and age group, 2010–2012, rate per 100,000 population",Subtitle
2920723282113406413,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
2925417647063534793,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
2952078905931420480,"2006 & 2013 Census years, number of people aged 15+",Subtitle
2964818236697485308,"By region, 2013, number of people employed",Subtitle
2970366150984250035,"By region in New Zealand, 2015, % of all industries in each region",Subtitle
2974033815690157456,"By impairment type, 2013, thousands",Subtitle
300995984894813855,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
3034212824237883141,"By functional classification, year ended 30 June 2016, NZD billions",Subtitle
3045684246232505419,"2006 & 2013 Census years, number of people aged 15+",Subtitle
3056523450702778137,"Domestic plus international visitors, year to March 2015, NZD millions",Subtitle
3078000741290484851,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
3081013149214052200,"By main earnings source, 2000–2014, number of people",Subtitle
3097642361463999899,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
3099692832471425523,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
3101268249704437815,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
3125481191465528276,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
3137380318950182526,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
3146107136209796049,"By age group and sex, year ended June 2012",Subtitle
3147928100391670138,"By selected location, 2012, micrograms per cubic metre of air",Subtitle
314973971934368361,"Domestic plus international visitors, year to March 2015, NZD millions",Subtitle
3159983864297304844,"By sex and age group, 2013, % of population",Subtitle
317630478754383124,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
3184651153457823727,"By impairment type, 2013, thousands",Subtitle
3198909694179341889,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
3210145075915402482,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
3220023586003852984,"By sex and age group, year ended June 2015, % of adults within group",Subtitle
3244470572553847897,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
3246529870361519454,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
3264157373364740319,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
3277849186702960504,"By region, 2013, number of people employed",Subtitle
3283814537266885344,"By category, 2015 Q4–2016 Q3, NZD millions",Subtitle
3287720711373520956,"2013 Census, number of people employed",Subtitle
3317141995315033229,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
3317275079494652178,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
3321694553158035588,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
3364257905108235967,"For jobs in place for the full quarter, 2013 Q4–2014 Q3, NZD",Subtitle
3370721326383560214,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
3372999629886248772,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
3375508742123375842,"2000–2015, number of enterprises",Subtitle
338530831347513353,"By industry, 2014, % of businesses (with 6 employees or more)",Subtitle
3386786443799528825,"By sex and neighbourhood deprivation, 2011–2015 average, % of children within group",Subtitle
3390951349437731520,"(Perioperative) By region, 2013, number of people employed",Subtitle
339312395541249758,Estimates and projections for the year ended March 2016–2019,Subtitle
3402200320749755038,"By industry (plus GST, duties and taxes), 2013, NZD millions",Subtitle
3418016537798562538,"2013 Census, number of people employed",Subtitle
3429126204808791323,2001–2015,Subtitle
3430345163302332304,Estimates and projections for the year ended March 2016–2019,Subtitle
3444278729159612891,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
3447526613947180857,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
3465183487362471330,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
3495043258147898663,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
3497196671153947399,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
3513164509232567964,"2006 & 2013 Census years, number of people aged 15+",Subtitle
3524088024370664646,"By age group and sex, year ended June 2012, number of people",Subtitle
3526460719422651287,2001–2015,Subtitle
3531542126794645951,Estimates and projections for the year ended March 2016–2019,Subtitle
3532575967268720716,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
3539465613172409056,"By sex and age group, 2010–2012, rate per 100,000 population",Subtitle
3541366089492245176,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
3560811905230620859,"By type, 2016 Q2",Subtitle
3562336842700939783,"By industry (plus GST, duties and taxes), 2013, NZD millions",Subtitle
3564129551237869770,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
3567133394686761959,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
3572422845299960575,"By impairment type, 2013, thousands",Subtitle
3573988533530918641,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
3574099230279081680,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
3584965326490949427,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
3596886624703700302,"2000–2015, June years, NZD millions",Subtitle
359952421368713832,"By age group, 2011–2015 average, % of adults within group",Subtitle
3617132844034486328,subtitle,Subtitle
