titleId:ID(Title),name,:LABEL
-7983347110418465415,Intensive care inpatient or equivalent occupied bed nights at mental health and addiction services in New Zealand,Title
-8005206195298701841,New Zealand hospitalisations for neoplasms,Title
-801343520152863674,Median earnings by age group in the health care and social assistance industry in New Zealand,Title
-8029987401431820808,New Zealand hospitalisations for mood (affective) disorders,Title
-8056645611363940079,"Industries of employment for people residing in Manawatu District, New Zealand",Title
-8082790259733623016,Health - Children who had teeth extracted due to decay abscess or infection in lifetime (prevalence) 2014/15,Title
-8084310683547570104,Children who had fizzy drink 3 or more times in the past week in New Zealand,Title
-8087054899525392077,New Zealand hospitalisations for hernia,Title
-8094302900344506208,Total output of the agriculture industry in New Zealand by commodity,Title
-8096023586992209773,Referrals received by New Zealand mental health and addiction teams from accident and emergency services,Title
-8119962938096022920,"Cigarette smoking behaviour in the Otara-Papatoetoe Local Board Area, Auckland, New Zealand",Title
-8158903243850817470,Community Support contacts with mental health and addiction services in New Zealand,Title
-8167116728474905133,Health - Adults who do little or no physical activity (time trends) 2006/07–2014/15,Title
-8171376013335485116,"Industries of employment for people residing in the Rodney Local Board Area, Auckland, NZ",Title
-8190001277833535882,Referrals received by New Zealand mental health and addiction teams from alcohol and drug services,Title
-8192418912219777181,"Birth rate in the Waikato DHB, New Zealand",Title
-8195254345809763952,Domestic students enrolled in public health studies in New Zealand,Title
-82003845817004424,"Mental health - Suicide deaths by Māori and non-Māori, sex and by age 1996–2012",Title
-8204202328227866114,Pacific and other people's cultural activities with mental health and addiction services in New Zealand,Title
-8211064772472094163,"Industries of employment for people residing in Palmerston North City, New Zealand",Title
-8213053225021045035,Health - Rheumatoid arthritis among adults (time trends) 2011/12–2014/15,Title
-8220182051328460092,Price received by New Zealand businesses for accommodation services,Title
-8221742305296285083,Health - Self rated health status among adults (prevalence) 2014/15,Title
-8225508214642677456,Filled jobs in the health and general insurance industry in New Zealand,Title
-8228685884173012684,Energy management goals for the health care and social assistance industry in New Zealand,Title
-8236280957886318519,"Health care and social assistance business births/deaths in Napier City, New Zealand",Title
-823853800849158052,"Children fully immunised at age 8 months in the Capital and Coast DHB, New Zealand",Title
-8270305688774889039,Core Crown spending on education in New Zealand by category,Title
-8272243553253185681,"Cigarette smoking behaviour in Mackenzie District, New Zealand",Title
-8292021999757377288,New Zealand hospitalisations for injuries to the ankle and foot,Title
-8293773804784636056,Children fully immunised at age 24 months in New Zealand,Title
-8305210204181417738,"Children fully immunised at age 18 months in the Auckland DHB, New Zealand",Title
-8309717774165463471,Price received by New Zealand businesses for finance service charge,Title
-8310798488094515097,"Health and welfare support workers in the Manawatu-Wanganui Region, New Zealand",Title
-8311160678615428032,Price paid by New Zealand businesses for storage and warehousing services,Title
-8315404396236022254,"Industries of employment for people residing in Stratford District, New Zealand",Title
-8327399780776631493,"Gross Domestic Product of the Northland Region, New Zealand",Title
-8335064991188879922,"Cigarette smoking behaviour in the Manawatu-Wanganui Region, New Zealand",Title
-8338950748268445611,Health - Adults who are physically active (time trends) 2006/07–2014/15,Title
-833908046507692711,Health - Unfilled prescription due to cost among children (prevalence) 2014/15,Title
-8339368000383303832,Price paid by New Zealand businesses for repair and maintenance of machinery and equipment,Title
-8353432331277594439,Hospital orderlies in New Zealand,Title
-8354154501944720451,"Health care and social assistance business births/deaths in the Waimakariri District, New Zealand",Title
-8356201221442522430,"Rate of intentional self-harm hospitalisation for people living in the Whanganui DHB, New Zealand",Title
-8381485351055023678,"Cigarette smoking behaviour in Gore District, New Zealand",Title
-8383778106756444133,Health - Adults of healthy weight (time trends) 2006/07–2014/15,Title
-8398020315400182209,Health - Adults meeting vegetable intake guidelines (prevalence) 2014/15,Title
-8400799383514294475,Price paid by New Zealand businesses for veterinary services,Title
-8425997615194925086,"Health care and social assistance business births/deaths in Nelson City, New Zealand",Title
-8431047634460389314,New Zealand hospitalisations for injuries to the neck,Title
-8434770127871663501,"Industries of employment for people residing in Grey District, New Zealand",Title
-8452958551937031096,Deaths by suicide among New Zealand youths by District Health Board of residence,Title
-8463006003075580305,"People employed in the health care and social assistance industry in the Nelson Region, New Zealand",Title
-8480550268316259604,"Health care and social assistance business births/deaths in the Kapiti Coast District, New Zealand",Title
-8483048435065580103,"Industries of employment for people residing in Waitomo District, New Zealand",Title
-8490767218039865446,"Cigarette smoking behaviour in Otorohanga District, New Zealand",Title
-8510244371182201110,"Health care and social assistance business births/deaths in the Hawke's Bay Region, New Zealand",Title
-8510839475545643390,New Zealand hospitalisations for coxarthrosis (arthrosis of hip),Title
-8516572743620008453,"Children fully immunised at age 12 months in the Whanganui DHB, New Zealand",Title
-8529732551505289733,Day activity programme attendances at mental health and addiction services in New Zealand,Title
-8552685208699962059,"Mental health - People seen by mental health and addiction services at DHBs and NGOs by team type, 2011/12",Title
-8575345495702751646,Health - Children who meet fruit intake guidelines (prevalence) 2014/15,Title
-8594293606314910481,"Price paid by New Zealand businesses for natural and man-made textiles and fibres, yarn, and thread",Title
-8606108725729957957,"Health care and social assistance business births/deaths in the Timaru District, New Zealand",Title
-8615887289652313105,Minimum secure inpatient occupied bed nights at mental health and addiction services in New Zealand,Title
-8616188726752425325,"Industries of employment for people residing in Thames-Coromandel District, New Zealand",Title
-8634122142860533306,Health - Hazardous drinkers among past-year drinkers (prevalence) 2014/15,Title
-8652539765452180042,Occupied bed nights at facilities with responsive night support in mental health and addiction services in New Zealand,Title
-8681276277794264211,"Health - Health measures for children by DHB, age group and sex 2011–2014",Title
-8688816816353907846,Local Elections - Women elected and candidates 1989–2013,Title
-8692269247325783956,Price received by New Zealand businesses for ships and boats,Title
-8693715746066811773,Discharges from New Zealand mental health and addiction teams to accident and emergency services ,Title
-8698879524761105576,Health - Mood or anxiety disorders among adults (time trends) 2006/07–2014/15,Title
-8706492629561700427,"People employed in the health care and social assistance industry in the Bay of Plenty Region, New Zealand",Title
-8725924585222584917,New Zealand hospitalisations for migraine,Title
-873451632091767396,Community residential occupied bed nights at mental health and addiction services in New Zealand,Title
-8750853446058914210,Dental assistants in New Zealand,Title
-876620833449531419,Price paid by New Zealand businesses for rubber products including tyres,Title
-8766728220239198105,"Employment in the health care and social assistance industry in the Southland Region, New Zealand",Title
-8777263477002077937,Businesses with overseas equity in the health care and social assistance industry in New Zealand,Title
-8784524031699124754,"Industries of employment for people residing in the Wellington Region, New Zealand",Title
-8790977251799937345,"Mental health - People seen by mental health and addiction services by age, sex and ethnic group 2011/12",Title
-8796863608380017517,"Organisations providing business support to firms in Auckland, New Zealand",Title
-8799175008552491324,General surgeons in New Zealand,Title
-8803926027150800978,Health - Melanoma rates by sex 1996–2013,Title
-8814357070368877618,Price received by New Zealand businesses for paints and varnishes,Title
-8822422487867957796,Discharges from New Zealand mental health and addiction teams to the education sector ,Title
-8827487531632087564,"Industries of employment for people residing in the Canterbury Region, New Zealand",Title
-8836000362872301148,"Cigarette smoking behaviour in New Plymouth District, New Zealand",Title
-8845795418012759685,Core Crown spending on primary services in New Zealand by category,Title
-8875865328732368436,Health - Unmet need for after-hours due to lack of transport among adults (time trends) 2011/12–2014/15,Title
-8877070385210737620,Referrals received by New Zealand mental health and addiction teams from psychiatric inpatient units,Title
-8887754874221473459,"Industries of employment for people residing in Gore District, New Zealand",Title
-8888249914013414532,Health - Adults who usually only visit a dental health care worker for problems or never visit (time trends) 2006/07–2014/15,Title
-8902423233344089361,Core Crown spending on social security and welfare in New Zealand by category,Title
-8910598411957570224,"Children fully immunised at age 18 months in the West Coast DHB, New Zealand",Title
-8919964663442045373,"Mental health - New referrals received by mental health and addiction teams by age, sex and referral source, 2011/12",Title
-8921295125492787730,"Health therapy professionals in the Tasman Region, New Zealand",Title
-8938020161771548312,Discharges from New Zealand mental health and addiction teams to psychiatric outpatients services ,Title
-8942002772218667663,People employed in the health care and social assistance industry in New Zealand,Title
-8969258352903145005,"Cigarette smoking behaviour in Masterton District, New Zealand",Title
-8977207726015292039,"Children fully immunised at age 12 months in the Bay of Plenty DHB, New Zealand",Title
-8983103992639691618,"Children fully immunised at age 6 months in the Northland DHB, New Zealand",Title
-8999750500256038556,Percentage of the New Zealand population with mobility impairments,Title
-9005736559332872202,Māori specific interventions with mental health and addiction services in New Zealand,Title
-9012503601019823117,Health - Type 2 diabetes among adults (time trends) 2006/07–2014/15,Title
-9013847691712845026,"Visitor spend on tourism products and services in Nelson Tasman RTO, New Zealand ",Title
-9014365207098529429,"Health - Publicly funded hospital discharges by primary diagnosis, by DHB 2013/2014",Title
-9027043556945873864,New Zealand hospitalisations for dental caries,Title
-9047935680874034264,Audiologists in New Zealand,Title
-9060837979031796640,"Children fully immunised at age 18 months in the Nelson Marlborough DHB, New Zealand",Title
-9061414794415159595,New Zealand hospitalisations for malignant neoplasms of the bronchus and lung,Title
-9071725555715325195,"Children fully immunised at age 24 months in the West Coast DHB, New Zealand",Title
-9072116070895279382,"Health care and social assistance business births/deaths in Lower Hutt City, New Zealand",Title
-907342816762255697,Price received by New Zealand businesses for deer,Title
-9099537047078966039,"Health care and social assistance business births/deaths in the Whangarei District, New Zealand",Title
-9110211549533616690,Health - Mean weight of children by age 2014/15,Title
-9112000790803719292,Obstetricians and gynaecologists in New Zealand,Title
-9114937359477288053,"Health and welfare support workers in the Otago Region, New Zealand",Title
-9115582390191074855,"Building consents issued for new non-residential buildings in the Southland Region, New Zealand",Title
-9117798595315904918,"Birth rate in the Tairawhiti DHB, New Zealand",Title
-9131270751356298909,"Industries of employment for people residing in Porirua City, New Zealand",Title
-9155725222669135248,New Zealand hospitalisations for malignant neoplasms of the digestive organs,Title
-9159228620994072721,Health - Adults who are underweight (prevalence) 2014/15,Title
-9175047794256635254,Health - Mortality by age and ethnicity 2013,Title
-9176845751062783800,"Building consents issued for new non-residential buildings in the Marlborough Region, New Zealand",Title
-9184188590694558316,"Employment in the health care and social assistance industry in the Taranaki Region, New Zealand",Title
-9185253465190393128,"Industries of employment for people residing in the Waitemata Local Board Area, Auckland, NZ",Title
-9204810776410689971,"Industries of employment for people residing in the West Coast Region, New Zealand",Title
-9211784292672386630,Productivity indexes for the health care and social assistance industry in New Zealand,Title
-9217977631319455954,Medical receptionists in New Zealand,Title
-957343428752381417,Health - Mean weight for adults 2014/15,Title
-967797740058242365,"Employment in the health care and social assistance industry in the Tasman Region, New Zealand",Title
-999724581611301322,"Industries of employment for people residing in Tauranga City, New Zealand",Title
101323965527486313,"Industries of employment for people residing in the Waikato Region, New Zealand",Title
102661215931398643,New Zealand hospitalisations for malignant neoplasms of the breast,Title
1040144692185912957,"Children fully immunised at age 18 months in the Bay of Plenty DHB, New Zealand",Title
1041507593521961459,Average earnings in the allied health services industry in New Zealand,Title
1056238609026267739,Health - Class 3 obesity among adults (prevalence) 2014/15,Title
1062627443296262490,Filled jobs by sex in the health care and social assistance industry in New Zealand,Title
1077297283815258759,New Zealand hospitalisations for depressive episodes,Title
1085797824928161564,Resident medical officers in New Zealand,Title
1090860198855155802,"People employed in the health care and social assistance industry in the Tasman Region, New Zealand",Title
1103318781004267793,ICT security measures put in place by businesses in the health care and social assistance industry in New Zealand,Title
1114510064633066125,"Industries of employment for people residing in Auckland, New Zealand",Title
1114879730262641332,"Building consents issued for new non-residential buildings in the Wellington Region, New Zealand",Title
113093459898070351,Main categories of Core Crown expenditure on health in New Zealand,Title
1137588681610596252,New Zealand hospitalisations for malignant neoplasms of the male genital organs,Title
114245189483483330,Health information managers in New Zealand,Title
1155439958898818180,New Zealand hospitalisations for diseases of the inner ear,Title
1180175505933500544,Health - Hazardous drinkers among past-year drinkers (time trends) 2006/07–2014/15,Title
1185242516571685760,"Employment in the health care and social assistance industry in the Marlborough Region, New Zealand",Title
1187082100326101031,"Price received by New Zealand businesses for books, newspapers, and other printed material",Title
118720097399909586,Price received by New Zealand businesses for repair and maintenance of transport machinery and equipment,Title
119083284413418957,Children with diagnosed Autism Spectrum Disorder (including Asperger Syndrome) in New Zealand,Title
1191047630064518380,Health - Children who visited a practice nurse (without seeing a GP at the same visit) in past 12 months (prevalence) 2014/15,Title
1203614587227489925,New Zealand children not attending after-hours services due to cost,Title
1206067225934559146,"Industries of employment for people residing in Gisborne District, New Zealand",Title
1222261876669975601,"Health care and social assistance business births/deaths in the Gisborne District, New Zealand",Title
1234632194709690984,Price paid for animal health and breeding by dairy cattle farms in New Zealand,Title
1246709914263278711,"Children fully immunised at age 5 years in the Canterbury DHB, New Zealand",Title
1255328077585283009,Price received by New Zealand businesses for residential building construction,Title
1262833067315130554,Health - Mean height of children by age 2014/15,Title
1275054500349485695,"Children fully immunised at age 5 years in the Northland DHB, New Zealand",Title
1301194972848606320,"Children fully immunised at age 8 months in the Waitemata DHB, New Zealand",Title
130132312831921956,"Children fully immunised at age 8 months in the West Coast DHB, New Zealand",Title
1301593471840012655,"Birth rate in the Bay of Plenty DHB, New Zealand",Title
1339222179841653883,"Industries of employment for people residing in Selwyn District, New Zealand",Title
1344774650857640355,Highest qualifications of health and welfare support workers in New Zealand,Title
1349630074276472719,"Children fully immunised at age 24 months in the Whanganui DHB, New Zealand",Title
1355257456937150981,Registration for select cancers in New Zealand,Title
136596071176042548,"Children fully immunised at age 6 months in the Counties Manukau DHB, New Zealand",Title
1376831377905645720,"Health therapy professionals in the Northland Region, New Zealand",Title
1384687458771804116,"People with disabilities living in private households in the Bay of Plenty Region, New Zealand",Title
1385495601574741380,"Average weekly household expenditure in the Canterbury Region, New Zealand",Title
1385812326461092617,New Zealand hospitalisations for cellulitis,Title
139700600693752687,"Price received by New Zealand businesses for electric motors, generators, and transformers",Title
1412699404039191874,Children who meet fruit intake guidelines in New Zealand,Title
1414824855526351902,New Zealand hospitalisations for diseases of the musculoskeletal system and connective tissue,Title
1415147811712858305,"Health and welfare support workers in the Bay of Plenty Region, New Zealand",Title
1418258274907847257,Children who visited an after-hours medical centre in New Zealand ,Title
1441346690955188579,Fuel purchased by the health care and social assistance industry in New Zealand,Title
1449343465771236109,Annual average PM2.5 concentration in New Zealand,Title
1474374234008727140,"People employed in the health care and social assistance industry in the Waikato Region, New Zealand",Title
1476819259354731698,Mental health contacts at District Health Boards and Non-Governmental Organisations in New Zealand,Title
1494303165413275868,"Price paid by New Zealand businesses for pulp, paper, and paperboard",Title
1499397273595878695,Death rate from brain cancer in New Zealand,Title
1513442068266530550,Health - Adults who are underweight (time trends) 2006/07–2014/15,Title
1515016674596962838,People seen by maternal mental health teams at New Zealand mental and addiction service providers,Title
1527103485061666696,"Cigarette smoking behaviour in the Franklin Local Board Area, Auckland, New Zealand",Title
1538469796242954478,Price paid by New Zealand businesses for prepared and preserved fish,Title
1542235249687371468,Health - Consumption of 6+ drinks on one occasion at least weekly among adults (time trends) 2006/07–2014/15,Title
1542480227604926747,"Children fully immunised at age 6 months in the Lakes DHB, New Zealand",Title
1556063272901520357,Price paid by New Zealand businesses for site preparation services,Title
1559239283138301253,Health - Mean waist measurement for adults (time trends) 2006/07–2014/15,Title
156124260344528615,Local Elections - Voter turnouts 1989–2013,Title
1566743467029928015,Rate of Asian people using mental health and addiction services in New Zealand,Title
1584134427705395798,Fields of study for Pasifika students in New Zealand,Title
1591464354631894534,"Children fully immunised at age 6 months in the Taranaki DHB, New Zealand",Title
1595317933460911815,"Children fully immunised at age 24 months in the Capital and Coast DHB, New Zealand",Title
1622707288499191080,Highest qualifications of people working in the allied health services industry in New Zealand,Title
1624435367675299724,"Rate of intentional self-harm hospitalisation for people living in the Waikato DHB, New Zealand",Title
1631845197693845387,New Zealand businesses that deliver goods or services overseas by air or sea freight,Title
1644327616170727906,Sub-acute inpatient or equivalent occupied bed nights at mental health and addiction services in New Zealand,Title
1682241111592799699,"New Zealand hospitalisations for injuries to the abdomen, lower back, lumbar spine and pelvis",Title
1697612343027319025,People seen by mental health and addiction services in New Zealand,Title
1712151281365406762,Percentage of the New Zealand population with hearing impairments,Title
1727502241711676579,"Children fully immunised at age 18 months in the Canterbury DHB, New Zealand",Title
1739211381406257349,Biomedical engineers in New Zealand,Title
1747642553258710548,Health - Consumption of 6+ drinks on one occasion at least weekly among past-year drinkers (time trends) 2006/07–2014/15,Title
175045175056035358,Price paid by New Zealand businesses for diesel,Title
1752360358943899965,New Zealand businesses who use the Internet to share information internally,Title
1754835129457830578,Health - Unmet need for GP due to cost in past 12 months among children (prevalence) 2014/15,Title
1768623588865476597,"New Zealand hospitalisations for malignant neoplasms of lymphoid, haematopoietic and related tissues",Title
1770711629514300151,Air Domain Report - Households burning wood or coal for home heating 1996-2013,Title
1779602202203323489,"New Zealand businesses that have a website, homepage, or other web presence",Title
1785135041552270544,Health - Unmet need for GP due to cost among adults (prevalence) 2014/15,Title
1794271808282919342,"Mental health - Electroconvulsive therapy (ECT) treatments by sex and Māori and non-Māori, 2008–2012",Title
1806868148882618869,"Education, health and welfare services managers in the Southland Region, New Zealand",Title
1836853432133791116,Health - Children who visited a GP in the past 12 months (prevalence) 2014/15,Title
183864158161948746,"Health care and social assistance business births/deaths in the New Plymouth District, New Zealand",Title
1855989929103426275,Percentage of the New Zealand disabled population with multiple impairments,Title
1859568715903869417,Price received by New Zealand businesses for domestic appliances,Title
1902367454491329520,"Organisations providing business support to small firms in Auckland, New Zealand",Title
1941743949542358748,Children who experienced any unmet need for primary health care in the past 12 months in New Zealand,Title
1960100072462871073,Dermatologists in New Zealand,Title
1975821196818006678,"Cigarette smoking behaviour in the West Coast Region, New Zealand",Title
1979603800008354013,"Industries of employment for people residing in the Albert-Eden Local Board Area, Auckland, NZ",Title
1980731746909156678,"Children fully immunised at age 8 months in the Hutt Valley DHB, New Zealand",Title
1983669542023370534,Core Crown spending on economic and industrial services in New Zealand by category,Title
1988804437514787628,Filled jobs in the medical and other health care services industry in New Zealand,Title
1991572185146123368,Price paid by New Zealand businesses for life insurance,Title
19952158686395663,Environmental health officers in New Zealand,Title
2001368918142690347,Price received by New Zealand businesses for water transport services of freight,Title
2014605082166299700,Medical diagnostic radiographers in New Zealand,Title
2018368184674949124,Proportion of businesses that undertook research and development (R&D) in New Zealand,Title
2025006336959230251,"Industries of employment for people residing in Tararua District, New Zealand",Title
2040828890876692863,New Zealand hospitalisations for disorders of the choroid and retina,Title
2042223105737322951,"Health care and social assistance business births/deaths in the Bay of Plenty Region, New Zealand",Title
2049415768249920953,"Health therapy professionals in the Nelson Region, New Zealand",Title
2063927159013267333,Private hospital discharges for mental and behavioural disorders in New Zealand,Title
2068012493468410897,Percentage of the New Zealand population with sensory impairments,Title
2097725016855953358,"Building consents issued for new non-residential buildings in the Bay of Plenty Region, New Zealand",Title
2106826188326166626,Health - Adults of healthy weight (prevalence) 2014/15,Title
213535334169205753,"Industries of employment for people residing in the Whanganui District, New Zealand",Title
2139495547077528771,New Zealand hospitalisations for type 2 diabetes mellitus,Title
214252260831378713,"Industries of employment for people residing in the Southland Region, New Zealand",Title
2150340902122194820,New Zealand hospitalisations for chronic diseases of tonsils and adenoids,Title
2153990501544069189,"Health - Children with private health insurance cover, by sociodemographic categories 2011–2015 average",Title
2154195186891380584,"New Zealand hospitalisations for poisoning by drugs, medicaments and biological substances",Title
2154515148943957139,"Cigarette smoking behaviour in the Kaipatiki Local Board Area, Auckland, New Zealand",Title
2207551078321227958,Price paid by New Zealand businesses for domestic appliances,Title
2212656010628977358,"Industries of employment for people residing in Tasman District, New Zealand",Title
2219088909621988445,"Cigarette smoking behaviour in the Waikato Region, New Zealand",Title
2225809819534919888,"Children fully immunised at age 8 months in the Taranaki DHB, New Zealand",Title
2225858324619762077,"Industries of employment for people residing in Kaikoura District, New Zealand",Title
2230974273455674499,Kaiawhina (hauora) (maori health assistants) in New Zealand,Title
2238668465929487070,Plastic and reconstructive surgeons in New Zealand,Title
2239086585040033445,Fields of study for Māori students in New Zealand,Title
2244832132122917706,"Rate of intentional self-harm hospitalisation for people living in the Hawkes Bay DHB, New Zealand",Title
2245400028419997165,New Zealand hospitalisations for myelodysplastic syndromes,Title
2246736956447127630,Discharges from New Zealand mental health and addiction teams to day hospitals ,Title
2250597794136436334,"Price received by New Zealand businesses for rent of plant, machinery, and equipment",Title
2263589494593499256,Price paid by New Zealand businesses for sugar and confectionery products,Title
2273578168919374718,"Industries of employment for people residing in Hamilton City, New Zealand",Title
2275037856542648093,Percentage of the New Zealand population with physical impairments,Title
2278124943771944690,"Education, health and welfare services managers in the Marlborough Region, New Zealand",Title
2287275657216198378,"Building consents issued for new non-residential buildings in the Waikato Region, New Zealand",Title
2287806226887722126,"Children fully immunised at age 24 months in the Northland DHB, New Zealand",Title
229524060057031251,Price paid by New Zealand businesses for road passenger transport services,Title
2301487081946530875,"Mental health - People seen by mental health and addiction services by team type, age and sex, 2011/12",Title
2302722953014654203,Government tertiary education expenditure on student loans  in New Zealand,Title
2308349691615207240,"Visitor spend on tourism products and services in Coromandel RTO, New Zealand ",Title
231760316502935940,"Children fully immunised at age 24 months in the Waikato DHB, New Zealand",Title
2327291233420534269,"Price paid by New Zealand businesses for publishing, printing, and replication services",Title
2332801394674306630,New Zealand hospitalisations for symptoms and signs involving the digestive system and abdomen,Title
2338747596229152213,Median quarterly earnings in the health care and social assistance industry in New Zealand,Title
2354929092396132603,Price paid by New Zealand businesses for plastic in primary forms,Title
2355428990225415008,Price received by New Zealand businesses for repair and maintenance of machinery and equipment,Title
235976114648856220,New Zealand hospitalisations for schizophrenia,Title
2371257156799913059,Deaths in New Zealand by District Health Board of residence,Title
2374894142791410460,"Industries of employment for people residing in the Manawatu-Wanganui Region, New Zealand",Title
2394310834326205450,Number of Māori authorities in New Zealand,Title
2412477134457018829,New Zealand hospitalisations for labour and delivery complicated by fetal stress (distress),Title
2427325050177043277,"New Zealand hospitalisations for neurotic, stress-related and somatoform disorders",Title
2432662457271201447,"Industries of employment for people residing in Whangarei District, New Zealand",Title
2441425962387900832,"Cigarette smoking behaviour in Western Bay of Plenty District, New Zealand",Title
2441745781013664789,"Visitor spend on tourism products and services in Christchurch, New Zealand ",Title
2454010409624760286,"Health therapy professionals in the Auckland Region, New Zealand",Title
2477642184457319161,New Zealand hospitalisations for cholelithiasis,Title
24792979341679940,"Price paid by New Zealand businesses for rent of plant, machinery, and equipment",Title
2479438824663876245,Price paid by New Zealand businesses for finance service charge,Title
2496331035638270446,New Zealand hospitalisations for atherosclerosis,Title
251200573941277777,Crisis attendances with mental health and addiction services in New Zealand,Title
2518255834411874186,Filled jobs by age group in the health care and social assistance industry in New Zealand,Title
2522988610427549061,"Children fully immunised at age 18 months in the Northland DHB, New Zealand",Title
2545691037082596735,Māori people seen face-to-face by mental health and addiction services in New Zealand,Title
2547649161228236378,Disability rate in New Zealand,Title
2568987152038793231,Estimated health impacts from exposure to PM10 in New Zealand,Title
257418570263621624,"Rate of intentional self-harm hospitalisation for people living in the Wairarapa DHB, New Zealand",Title
2574264568021659286,"Cigarette smoking behaviour in Palmerston North City, New Zealand",Title
2576060391376278277,Referrals received by New Zealand mental health and addiction teams from social welfare,Title
25898187328364092,"Health diagnostic and promotion professionals in the Otago Region, New Zealand",Title
2597210910667453047,"Cigarette smoking behaviour in Horowhenua District, New Zealand",Title
2608872418480703255,New Zealand hospitalisations for neoplasms of uncertain or unknown behaviour,Title
2618952235449053299,"Gross Domestic Product of the Otago Region, New Zealand",Title
2630460227971895928,Health - Rheumatoid arthritis among adults (prevalence) 2014/15,Title
2634845903015489731,Children who had fast food 3 or more times in past week in New Zealand,Title
2637277491347179472,"Cigarette smoking behaviour in Rangitikei District, New Zealand",Title
264025880573937834,Health - Depression among adults (prevalence) 2014/15,Title
2666189644816766942,New Zealand adults who experienced one or more types of unmet need for primary health care in the past 12 months,Title
267676696738410346,"Employment in the health care and social assistance industry in the Gisborne Region, New Zealand",Title
2691306214263224074,"Industries of employment for people residing in Kapiti Coast District, New Zealand",Title
2700946822401696359,"Health - Health measures for children by DHB, ethnicity and sex 2011–2014",Title
2716532860150578799,New Zealand hospitalisations for senile cataracts,Title
2722119570474208691,Number of adults with private health insurance cover in New Zealand,Title
2733417209762040309,New Zealand firms implementing new or improved marketing methods,Title
2736592101305951747,Early psychosis intervention attendances with mental health and addiction services in New Zealand,Title
2739904368594187922,New Zealand hospitalisations for benign neoplasms,Title
2742521416504617751,Health - Children who received physical punishment in past 4 weeks (prevalence) 2014/15,Title
2744447220264764054,Price received by New Zealand businesses for rent of commercial land and buildings,Title
2757911803474177026,"New Zealand hospitalisations for cutaneous abscess, furuncle and carbuncle",Title
2765203883512559370,Types of fuels used by the health care and social assistance industry in New Zealand,Title
2769343056555957221,"People with disabilities living in private households in the Taranaki Region, New Zealand",Title
2784192653986169203,"Education, health and welfare services managers in the Hawke's Bay Region, New Zealand",Title
2785852718405596462,"Cigarette smoking behaviour in Hauraki District, New Zealand",Title
278605953418758510,People seen by mental health and addiction teams at Non-Governmental Organisations in New Zealand,Title
2789632060661319540,"Cigarette smoking behaviour in the Puketapapa Local Board Area, Auckland, New Zealand",Title
2796954137877981092,Referrals received by New Zealand mental health and addiction teams from the Justice department,Title
2807874299084119293,"Health - Mortality by cause,sex, ethnicity, and age group 2013",Title
2812895686352500828,Health - Type 2 diabetes among adults 25+ (prevalence) 2014/15,Title
2813379405254278978,Worker turnover rate in the allied health services industry in New Zealand,Title
2829572136365704915,Worker turnover rate by sex in the health care and social assistance industry in New Zealand,Title
2842139087057185214,New Zealand hospitalisations for gastro-oesophageal reflux disease,Title
284873972321080808,"Health care and social assistance business births/deaths in Auckland, New Zealand",Title
2869378010420797986,Māori adults with private health insurance cover in New Zealand,Title
2891321262534563814,"Employment in the health care and social assistance industry in the Auckland Region, New Zealand",Title
2893241539178726063,People seen face-to-face by mental health and addiction services in New Zealand,Title
2901173171635857235,"People employed in the health care and social assistance industry in the Southland Region, New Zealand",Title
2920207852528633316,Price paid by New Zealand businesses for accounting services,Title
2933887136229079048,Pacific people seen by mental health and addiction services in New Zealand,Title
293446485436086094,"Industries of employment for people residing in Masterton District, New Zealand",Title
2940454918993357451,"Cigarette smoking behaviour in Waipa District, New Zealand",Title
2943609582068206121,"Cigarette smoking behaviour in Southland District, New Zealand",Title
2945198419902150049,Businesses in the health care and social assistance industry by New Zealand region,Title
2946166092140623330,New Zealand hospitalisations for acute myocardial infarction,Title
296892891079884555,Air Domain Report - Estimated health impacts from exposure to PM10 2006 and 2012,Title
2986985392587735476,"Gross Domestic Product of the Waikato Region, New Zealand",Title
2997981031611389190,Health promotion officers in New Zealand,Title
3014755352895353060,People seen by specialist psychotherapy teams at New Zealand mental and addiction service providers,Title
3019325193835703444,"Employment in the health care and social assistance industry in the Wellington Region, New Zealand",Title
3046511157262601445,Discharges from New Zealand mental health and addiction teams to the Police ,Title
3069509376501888317,"Industries of employment for people residing in the Taranaki Region, New Zealand",Title
3074902402022985825,"Children fully immunised at age 12 months in the Hawke's Bay DHB, New Zealand",Title
3075125619848074923,"Children fully immunised at age 8 months in the Counties Manukau DHB, New Zealand",Title
3087544965006624264,"Rate of intentional self-harm hospitalisation for people living in the Nelson Marlborough DHB, New Zealand",Title
3091208065752544836,Discharges from New Zealand mental health and addiction teams to Vocational Services ,Title
3092841774757790699,New Zealand hospitalisations for medical abortion,Title
309562766132404538,"People with disabilities living in private households in the Gisborne and Hawke's Bay regions, New Zealand",Title
3101155426004477363,"Children fully immunised at age 8 months in the Southern DHB, New Zealand",Title
3104347063332881763,"Cigarette smoking behaviour in Kawerau District, New Zealand",Title
3112649773933609031,Discharges from New Zealand mental health and addiction teams to mental health community skills enhancement programmes ,Title
3114325491944432554,"Health and welfare support workers in the Southland Region, New Zealand",Title
313309640926948339,"Price paid by New Zealand businesses for books, newspapers, and other printed material",Title
3141216283660026229,Price paid by New Zealand businesses for transport support services,Title
3176763654754422936,New Zealand children unable to get an appointment at their medical centre within 24 hours,Title
