:START_ID(Title),:END_ID(Subtitle)
8597974223390263077,2395571732691804700
8623445141014623944,2410953579772277029
8654264902048126364,-1098235086180983003
8664178065676226653,-6253241078217186821
8668383331565479202,-4062419707517291434
8668383331565479202,1872289525902522639
8671116691667522821,-4078797948003778353
8694573571577190469,-5989297803394663530
8708237484122278060,5810946364284008080
8735568401894204615,1643107410099805175
8756591572940819019,900122625265721680
8762736639027651607,-3211396837945761681
8770628910542277082,7061074275731334268
8775012768622939779,-7183499911209599085
8775012768622939779,6909370046614938673
8776430382648103891,-3894412207802228889
8776430382648103891,2240021789583936665
8787084663152919567,5912902753462010678
8788431405852894114,934527402154207476
8794911373550586470,3496963654060726691
8816054137716121078,4283357173758505411
8819022833291843328,-2338717920471437293
8819022833291843328,-6521331857370741141
8828943595233743115,-4355765192521394446
8828943595233743115,-5925023691280266477
8832191609127964148,729179284551190759
8835062473824909372,-2837413315552247929
8848417810110967201,-432988768794857030
8856873384138092280,-6241852922995232212
8881411527200380040,2396421650413781793
8881411527200380040,3758956194943799520
8926109353160598493,-3390771205175244469
893945173693917292,-352210610861062020
8964591063698720061,2731473921362956930
8966865091311992781,7050039349656302197
897363445975230477,-1771391872735734354
898335180969830358,3316027233244459544
8991905452795045523,-4547608348719874160
8991905452795045523,4472274230420517931
8993408026519087963,-663885797412903257
8993408026519087963,2803059944503109475
9001616062900826536,-5138820901116446394
900451377834817413,416300286873900666
9008290242551778852,8146125844503479125
9014328117068505358,7324785578482601332
90270241326796075,4744551454434580221
9031817236926254142,8008504692819692668
9051741223876364660,-1523288280505945032
9069242298960164769,4486772090286846470
909375787270213508,-2661255103801875853
909375787270213508,-439695593565419164
909375787270213508,2143341151502989117
909375787270213508,5910004266002384173
9107397162324809769,-3073191466553345348
9127607861066555306,-1147241601394276849
9149651102579224303,-3785261923795416151
9149651102579224303,2977937580024033863
9151650428981279387,-4672031244779312072
9151650428981279387,2090591972538867597
9175135178016584641,-2680394475468869131
9183724100645454550,5783511944150248168
9194196315169450042,-4721147866999013726
9194196315169450042,6558534644644619936
920612756229208130,5932436165835386644
931060302258280516,-3745481864695372606
940683904306112001,8953580113545084993
95351776273916100,2601034850196972193
974910047786056085,2067228657179557022
974910047786056085,4415112137339249845
979431458505653107,-4423205455292160294
997858338303871794,-3363910254297104137
