subtitleId:ID(Subtitle),name,url,:LABEL
1468865464445248547,"2001–2013, %",https://figure.nz/chart/x7UefDaZrNTSjlDy,Subtitle
149677348268883503,"By deprivation quintile, year ended June 2016, % of eligible children within group",https://figure.nz/chart/IWzQjuySCJsIw54P-xYev0Mf97tboAIU4,Subtitle
1501915227416865082,"2006 & 2013 Census years, number of people aged 15+",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-V6AUo3vibd5WQuxV,Subtitle
150536098552834554,"By industry (plus GST, duties and taxes), 2013, NZD millions",https://figure.nz/chart/W9VhJ662mcUp87Ny-QSu9s3CbyE2mKVxi,Subtitle
1507223006527719370,"By district health board, 2011–2014 average, % of all children",https://figure.nz/chart/6LlAlVXN8qaiROCu,Subtitle
1510710199877858672,Estimates and projections for the year ended March 2016–2019,https://figure.nz/chart/9s9pPXy7AJEn9fyh-FQdDKb455vovIJQb,Subtitle
1514782409085756608,"By month, 2013–2014, number of apprehensions",https://figure.nz/chart/8OFxPuml5wYocDj0,Subtitle
1514792174423011387,"By region in New Zealand, 2015, % of all industries in each region",https://figure.nz/chart/XDBF0NNaIJJmFpPS-6T553zi2rP9l9Fpx,Subtitle
1519598369803080446,"2013 Q4–2014 Q3, % of jobs",https://figure.nz/chart/6bHx7vzvPizoN0XW-7K3LPlCyt0XZrEXr,Subtitle
1519772857398981380,"2013 Census, number of people employed",https://figure.nz/chart/n0Ram09hnRrJKH0A-64sSdLc6jvrCp6hE,Subtitle
1541009156091697914,"Most common responses only, April 2016, % of businesses (n=501)",https://figure.nz/chart/Iu5LSyihK9HyEV2D-AQOcP05omc7XEUQ9,Subtitle
1555198082898664926,"Year ended June 2015, NZD millions",https://figure.nz/chart/vq48v1uPvNrm37C3-6bXZQMBy0tOmsZLv,Subtitle
1560053515984445818,"2011 Q1–2016 Q3, % change from same quarter previous year",https://figure.nz/chart/CedWte7xjTL5Y9Xt-ySfSuYMWamvvT3ys,Subtitle
1560416680458882954,"By expenditure group, year ended June 2016, NZD",https://figure.nz/chart/EBKTtWyatQ24Xqd4-TKSF0WtVCPOrxmxY,Subtitle
1570690817578187768,"All tertiary levels, 2015, number of domestic students enrolled",https://figure.nz/chart/wEXBQqOFMfeMm8bJ-kWCWoFXLStmrVYec,Subtitle
157494113516674276,"2006 & 2013 Census years, number of people aged 15+",https://figure.nz/chart/6RkK5PI7HhkQn0lN-jZaFVJE5F3W9p623,Subtitle
1580062614935367125,"2013 Census, %",https://figure.nz/chart/zNtAhhyNmReAAz4o-C4RlSe0pPsn6hzK4,Subtitle
1592213750822022337,"By deprivation quintile, year ended June 2016, % of eligible children within group",https://figure.nz/chart/IWzQjuySCJsIw54P-FH7Yo7iSzVMQJi0H,Subtitle
1603170633706487185,"By region, for jobs in place for the full quarter, 2013 Q4–2014 Q3, NZD",https://figure.nz/chart/NjiN1uvFqDNCiDSy-iljBVTnJkQ2jWbY0,Subtitle
1604253535563186705,"By DHB, 2011–2014 average, % of children aged 2-14",https://figure.nz/chart/vvoO30oYAda3Rv14,Subtitle
1606759328250398607,"By deprivation quintile, year ended June 2016, % of eligible children within group",https://figure.nz/chart/IWzQjuySCJsIw54P-fzc2WlZTe6jms129,Subtitle
162713712981127195,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/vI3IY2L76B6dB8F6-x56Vf5UXehSIIrDo,Subtitle
1627402619395554886,"By deprivation quintile, year ended June 2016, % of eligible children within group",https://figure.nz/chart/IWzQjuySCJsIw54P-6W7XmM0s0cqhAOA1,Subtitle
1635878177669867696,"By deprivation quintile, year ended June 2016, % of eligible children within group",https://figure.nz/chart/IWzQjuySCJsIw54P-BlcEsxXuqkrBHvMJ,Subtitle
1643107410099805175,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-SeOeu62XFahulZTS,Subtitle
1645062763561449120,"2013 Census, number of people employed",https://figure.nz/chart/CdT2zDtjnziPibPj-XTXDodlUyxDZxl19,Subtitle
1654087506131070515,"By sex and neighbourhood deprivation, year ended June 2015, % of adults within group",https://figure.nz/chart/2HrfqSXVU6jCBDU9-7KEXVBoiAkJs2fHz,Subtitle
1657738392606242130,"By main earnings source, 2000–2014, number of people",https://figure.nz/chart/XWfrWxbPyQe6Zn0f-YfVe9V7mWpXLEMtD,Subtitle
1675280244012850581,"2011 Q1–2016 Q3, % change from same quarter previous year",https://figure.nz/chart/CedWte7xjTL5Y9Xt-H7x1kFcsrVlT1MWx,Subtitle
1709234333806156887,"2011 Q1–2016 Q3, % change from same quarter previous year",https://figure.nz/chart/CedWte7xjTL5Y9Xt-bxnEK0cPWy6SrjvN,Subtitle
1709427693458309633,"By age and sex, year ended June 2012, rate per 100,000 population in each group",https://figure.nz/chart/aZ5FP0j0SbyNyqe7-CfhN5ywQCpeOwTe5,Subtitle
1731021176784425401,"By region, 2013, number of people employed",https://figure.nz/chart/036rcY72s5KtnwLn,Subtitle
1735333586885443212,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/R4uQId6Yxo0rRBql-42bk5R26cNNFfnl3,Subtitle
1735723047294205149,"By sex and age group, 2010–2012, rate per 100,000 population",https://figure.nz/chart/QEXuwHKMzHYas6PU-ppnVBeLnApa3oq2j,Subtitle
1767286776836378535,"2013 Census, number of people employed",https://figure.nz/chart/RRCkp3KercDFyFfW-7UaUuMhuZltAViwI,Subtitle
1770212274440483306,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/vI3IY2L76B6dB8F6-9LUO76VXk2WcTWBa,Subtitle
177357474091070256,"2011 Q1–2016 Q3, % change from same quarter previous year",https://figure.nz/chart/CedWte7xjTL5Y9Xt-7wiDsLX3OA78jEMW,Subtitle
1775275630927933835,"By sex and age group, 2013, %",https://figure.nz/chart/EOMYHNrMrMoEpLYV-Dy7FpYZCIVq9XD3R,Subtitle
17858323309904646,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/R4uQId6Yxo0rRBql-FvQXCyinCbeAUlxo,Subtitle
1801781152800493322,"Domestic plus international visitors, year to March 2015, NZD millions",https://figure.nz/chart/Dj5BlV11iskhdCrB-51YeEo1Ro1vKypxC,Subtitle
18092345394323611,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-EEaMPVMuR3vH5mEt,Subtitle
1809439779763635332,"By age group, 2009 & 2012, % of recent Internet users",https://figure.nz/chart/xNR1tZAdHv4RNjjj,Subtitle
1830574317518797258,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-b4Dj4TurVH9cFZuU,Subtitle
1837249781226220481,"2011 Q1–2016 Q3, % change from same quarter previous year",https://figure.nz/chart/CedWte7xjTL5Y9Xt-enqXQimuSkz1IuAK,Subtitle
1841028214289418670,"Males, 2013, age-standardised rate per 100,000 population",https://figure.nz/chart/OXrvuF1ST7zfAQeJ,Subtitle
184341628339493227,"2011 Q1–2016 Q3, % change from same quarter previous year",https://figure.nz/chart/CedWte7xjTL5Y9Xt-l0JUi3XEwOqHiPtx,Subtitle
1855953371014653609,"By sex and age group, year ended June 2015, % of adults (with natural teeth)",https://figure.nz/chart/oVTvRD1fWXY20EUp-CuFfYBKRFZpL8all,Subtitle
186211319754244918,"By ethnicity, 2013, thousands",https://figure.nz/chart/1bpfk5EvIDskPb7w,Subtitle
1868171822395048294,"Excluding health and education, year ended March 2016,  NZD billions",https://figure.nz/chart/yZKi2bW5YuuWExtw,Subtitle
1872289525902522639,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/R4uQId6Yxo0rRBql-9MN2qfOV9jePo8cX,Subtitle
18892163988237295,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-CXTVpCrwwW1hNXJY,Subtitle
189530174716801876,"By age group and sex, year ended June 2012, number of people",https://figure.nz/chart/8aIuYHeHobno9HtF-3Zak4ni3MCa8FnTM,Subtitle
1906548948076165536,"Domestic plus international visitors, year to March 2015, NZD millions",https://figure.nz/chart/Dj5BlV11iskhdCrB-AUO2txKXjThKSFBu,Subtitle
1907790102682406561,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/R4uQId6Yxo0rRBql-BDjkhsfrUR2ubhCb,Subtitle
1913593527471557355,"2013 Census, number of people employed",https://figure.nz/chart/n0Ram09hnRrJKH0A-ChQbNkzvOZqZ0E1t,Subtitle
1924832080080928320,"2000–2015, number of enterprises",https://figure.nz/chart/IW0xisEu03j4YW09-358w5jqNlpXN26qU,Subtitle
1950618621077188529,"Domestic plus international visitors, year to March 2015, NZD millions",https://figure.nz/chart/Dj5BlV11iskhdCrB-znVxNTX3aOdLLmVD,Subtitle
1951006842084352618,"By deprivation quintile, year ended June 2016, % of eligible children within group",https://figure.nz/chart/IWzQjuySCJsIw54P-pX3cron7sFxHfhlX,Subtitle
1953109460870199883,"2006 & 2013 Census years, number of people aged 15+",https://figure.nz/chart/6RkK5PI7HhkQn0lN-sjQzfKt4fOt1H4Q3,Subtitle
1962085166664698725,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/vI3IY2L76B6dB8F6-2LyiVm2uxa3JYFpt,Subtitle
1964730418574034557,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/R4uQId6Yxo0rRBql-e40tURsKt2sIjQvn,Subtitle
1982703020877340305,"1955–2011, age-standardised rate per 100,000 population",https://figure.nz/chart/nQb3EPDLQRaRaRQT,Subtitle
1983047908827159688,"2011 Q1–2016 Q3, % change from same quarter previous year",https://figure.nz/chart/CedWte7xjTL5Y9Xt-dhZyBFJDvseyLUD7,Subtitle
199820206663375493,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-FIOzDMUcfCn1nZhc,Subtitle
2012206877450146831,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/vI3IY2L76B6dB8F6-KvdbDdqJjIiPvWAp,Subtitle
2016353900493782138,"2011 Q1–2016 Q3, % change from same quarter previous year",https://figure.nz/chart/CedWte7xjTL5Y9Xt-3DMeiK36ZFdtfsim,Subtitle
2022064845479831553,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/R4uQId6Yxo0rRBql-xu0uamXOA18oBuO8,Subtitle
203550076076603630,"2011 Q1–2016 Q3, % change from same quarter previous year",https://figure.nz/chart/F0jZBij8PpbRbvHu-y5sQ7iHO2pBM11Wl,Subtitle
2049600732961804364,"By region, 2013 Census, rate per 1000 people employed",https://figure.nz/chart/XerAoMjj0oSS1tcy-jI8ybfaQp2xEdk2b,Subtitle
2060272452946886787,"2013 Census, number of people employed",https://figure.nz/chart/n0Ram09hnRrJKH0A-C8YWs6cNpKBxIXzP,Subtitle
2062857833200976373,"2013 Census, number of people employed",https://figure.nz/chart/RRCkp3KercDFyFfW-0C8HPln3SCRISWK6,Subtitle
2066934835534952598,"2013 Census, number of people employed",https://figure.nz/chart/CdT2zDtjnziPibPj-wtBwNhPEFImF43LC,Subtitle
2067228657179557022,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/R4uQId6Yxo0rRBql-fwAdYcxv69u8D2xi,Subtitle
207340961640580063,"By expenditure group, year ended June 2016, NZD",https://figure.nz/chart/EBKTtWyatQ24Xqd4-KT6HyPLMy1ImlXPl,Subtitle
2074784528435961306,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-4EZaFVZ74tNWqT1K,Subtitle
208151835987755617,"By main earnings source, 2000–2014, number of people",https://figure.nz/chart/XWfrWxbPyQe6Zn0f-8FFxxUWpSypblMlW,Subtitle
2090591972538867597,"2011 Q1–2016 Q3, % change from same quarter previous year",https://figure.nz/chart/F0jZBij8PpbRbvHu-jUnRRBbwy4EDT6mX,Subtitle
2099502096670669765,"For jobs in place for the full quarter, 2005 Q3–2014 Q3, NZD",https://figure.nz/chart/laxvO7qLz0yYoqLQ-jpBSJ7EcwrYFkA1V,Subtitle
2106197591504185544,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/vI3IY2L76B6dB8F6-SVmKw2Qj9JQ3Cyfj,Subtitle
2106725076979951730,"Domestic plus international visitors, year to March 2015, NZD millions",https://figure.nz/chart/Dj5BlV11iskhdCrB-EeTqZnWxuEseHCtD,Subtitle
2120563969838327285,"2013 or latest available year, % of adult population",https://figure.nz/chart/9zd2jPaVhttMHonE,Subtitle
2143341151502989117,"By region, 2013 Census, rate per 1000 population",https://figure.nz/chart/Z09Ae2iLICTYCTRp-VIZuiC2IWHvTJA3v,Subtitle
2156671846747688814,"By age group, 2011–2015 average, estimated number of children",https://figure.nz/chart/8DcvYjm9IK4JfFKk,Subtitle
2160775659187664779,"2006 & 2013 Census years, number of people aged 15+",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-BAsEcWI4UUNe5ppt,Subtitle
2165289998040080199,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-j2HdmDIon0ek0ZPx,Subtitle
2167430057274484262,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/R4uQId6Yxo0rRBql-f0ZZWLFSCrRj2u73,Subtitle
2186989828997432733,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/vI3IY2L76B6dB8F6-Oh9HYEVlh8E7CSOP,Subtitle
2187156664224687450,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/vI3IY2L76B6dB8F6-6ulLQ982oFMkq7Mk,Subtitle
2190283242958631179,2001–2015,https://figure.nz/chart/ds7lnZDk8lUK0dZo-jnRcn5okPOePNLJB,Subtitle
2194569656452631440,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-HXeVBSVzVm5QSIWy,Subtitle
2206096907795030869,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/R4uQId6Yxo0rRBql-SMobh8EAYRJtDJtF,Subtitle
2209972047002569687,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/vI3IY2L76B6dB8F6-yZ0lqUUJs5AJmqrc,Subtitle
2209982422349922923,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/R4uQId6Yxo0rRBql-PXs1xWxqYQII1PWO,Subtitle
2214514368231073505,"Most common responses only, April 2016, % of businesses with 1 to 5 FTEs (n=296)",https://figure.nz/chart/XNponIHDyRajojBH-CJDAQJ2Q4XIhAFlX,Subtitle
2216727611912281041,"2011 Q1–2016 Q3, % change from same quarter previous year",https://figure.nz/chart/F0jZBij8PpbRbvHu-HZODkQNrDvqlzzKC,Subtitle
2221809320654248594,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/vI3IY2L76B6dB8F6-1uRUaDpje1dRsKHw,Subtitle
2227772217463168201,"2010–2012 average, age-standardised rate per 100,000 population",https://figure.nz/chart/DlxubqrpZxuHc6uv,Subtitle
2240021789583936665,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/R4uQId6Yxo0rRBql-A8Wai10CzfIUhBqN,Subtitle
2248063686455242773,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/R4uQId6Yxo0rRBql-dFZiVhBOQfQ7r2x7,Subtitle
2249161740554440068,"For jobs in place for the full quarter, 2005 Q3–2014 Q3, NZD",https://figure.nz/chart/laxvO7qLz0yYoqLQ-PrEJdLX7mXdmlqpQ,Subtitle
2249688320145473083,"By age group and sex, year ended June 2012",https://figure.nz/chart/feKWBW245mXci6iH-omRRX37M38v6H78m,Subtitle
2250048049608889331,"2011 Q1–2016 Q3, % change from same quarter previous year",https://figure.nz/chart/CedWte7xjTL5Y9Xt-KBcaww8FbKTmcKE0,Subtitle
2261368002514300773,"2013 Census, number of people employed",https://figure.nz/chart/RRCkp3KercDFyFfW-WtE37IBJQ4q5nurn,Subtitle
2262183688727321179,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/vI3IY2L76B6dB8F6-mrM00DoHzzqepQYZ,Subtitle
226924200721168884,"By sex and age group, year ended June 2015, % of children within group",https://figure.nz/chart/NJK5lyicNRrnMACi,Subtitle
2311505329708343265,"2009–2015, NZD millions (excluding GST)",https://figure.nz/chart/dwIl6EycvU8L3nYH-SVIBSZzwID8iiOVP,Subtitle
2323862240864013033,"2011 Q1–2016 Q3, % change from same quarter previous year",https://figure.nz/chart/F0jZBij8PpbRbvHu-cFsuHYjf7YErvvmP,Subtitle
2366399097392659411,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/vI3IY2L76B6dB8F6-ma0UxbTDPowCH0PI,Subtitle
2366775999367707606,"By age group and sex, year ended June 2012, number of people",https://figure.nz/chart/8aIuYHeHobno9HtF-F2wmocuaXMw5l68M,Subtitle
2368717627736640087,"By category, 2015, NZD millions (excluding GST)",https://figure.nz/chart/KXF4AtMhUmxfakSa,Subtitle
237928682694469312,"By region, 2013, number of people employed",https://figure.nz/chart/KeLXcmvVunRXOue1,Subtitle
238400676097405212,"2010–2014, number of births per 1000 women of reproductive age",https://figure.nz/chart/7fH0Ul72i7yKaXnY-R7VxwqhFaX6cAs08,Subtitle
2391450944146487887,"By region in New Zealand, 2015, % of all industries in each region",https://figure.nz/chart/XDBF0NNaIJJmFpPS-ZZWSA1dfWS2NxbdK,Subtitle
2393263672995351612,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/R4uQId6Yxo0rRBql-ty2e5Pe586iAUrp6,Subtitle
2395571732691804700,"By region, 2013, number of people employed",https://figure.nz/chart/MCw42TmDeVDKT1x1,Subtitle
2396152168012442539,"2006 & 2013 Census years, number of people aged 15+",https://figure.nz/chart/Q83o3YPFPn0Lw9fE-SqhXAslhyVAjyFcj,Subtitle
2396421650413781793,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/vI3IY2L76B6dB8F6-dzttOAtNTBoODxT2,Subtitle
2404269681415402243,"By region in New Zealand, 2015, % of all industries in each region",https://figure.nz/chart/XDBF0NNaIJJmFpPS-0ku2z4ymrEvlzFYW,Subtitle
2407252699982123435,"2008–2012 (aggregated), number of people",https://figure.nz/chart/KLKLoFZZRcYFcQ6E,Subtitle
2410171255837642621,"2006 & 2013 Census years, number of people aged 15+",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-Y9n3K89ykdipPwkb,Subtitle
2410953579772277029,"In the past 12 months, by DHB, 2011–2014 average, % of all children",https://figure.nz/chart/0cY4ablIwezRZj1S,Subtitle
2422003344831600625,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-WeC9ASC8tB2Bo6wH,Subtitle
2423342830283645565,"By impairment type, 2013, thousands",https://figure.nz/chart/Bp5atC12oR9uoJhC-KrBQHWqn11vJwlVh,Subtitle
2459283609918941957,"2013, number of deaths",https://figure.nz/chart/UwqhCMwlDXazyfsm,Subtitle
2462470135637795291,"By sex and age group, 2013, % of people with disabilities",https://figure.nz/chart/0Ws8yVNSkXv27jzL,Subtitle
2464509482564883293,"By deprivation quintile, year ended June 2016, % of eligible children within group",https://figure.nz/chart/IWzQjuySCJsIw54P-QpNFf8y4WwB0swCV,Subtitle
2485783682357589243,"By type, 2016 Q2",https://figure.nz/chart/fLaQ6u2ccKOW4QJo-EjOwACftyB5PRAdw,Subtitle
2489328251623965958,"By ethnicity, 2013, %",https://figure.nz/chart/7ezmV43ldaCSnbUE-2ttjujBUNr7Eo19Z,Subtitle
2498682361545554839,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-Ae08wJ9k2yAqpO6I,Subtitle
2518668372041802334,"Estimates and projections for the year ended March 2016–2019, number of people employed",https://figure.nz/chart/zhrCWSKhJveTtlFs-SmQffNrscZMaA4Ld,Subtitle
2534415566582814186,"2011 Q1–2016 Q3, % change from same quarter previous year",https://figure.nz/chart/CedWte7xjTL5Y9Xt-VpcFojYFNpkxMvbD,Subtitle
2539115950527681889,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-76CkZmvaB289LlcD,Subtitle
2542281132854082687,"By region, 2013, number of people employed",https://figure.nz/chart/QAEimID6WhT8j4mr,Subtitle
2550854311354219613,"2006 & 2013 Census years, number of people aged 15+",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-Z06Am579koNSfWuQ,Subtitle
256429661402642019,"Domestic plus international visitors, year to March 2015, NZD millions",https://figure.nz/chart/Dj5BlV11iskhdCrB-vl9lpSXbHRYIkL2s,Subtitle
2586525483681466086,"By sex and ethnicity, year ended June 2015, % of adults within group",https://figure.nz/chart/ezLphNZ2CqUWQvP0-lsUYbuUkO1DlE7df,Subtitle
2590544583426951522,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/vI3IY2L76B6dB8F6-V9t1IXLHrzFXAfRj,Subtitle
2593409930946281643,"Year ended June 2015, NZD millions",https://figure.nz/chart/vq48v1uPvNrm37C3-b495fOEnvl96V85P,Subtitle
2597017651622597421,"2006 & 2013 Census years, number of people aged 15+",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-8kYuRe6d3EUL9kZU,Subtitle
2601034850196972193,"By industry (plus GST, duties and taxes), 2013, NZD millions",https://figure.nz/chart/W9VhJ662mcUp87Ny-e2BF7w5WZd4x15KN,Subtitle
260347003798319876,"By sub-sector and residency status, all levels, 2015",https://figure.nz/chart/CYteLVDs3asQlKwo-6lm4MTWvTT9TCjLZ,Subtitle
2608722235565524740,"By sex and neighbourhood deprivation, year ended June 2015, % of children within group",https://figure.nz/chart/qcV50t6S4Kj4mHJF-L5QrwO7reoTYHz7Q,Subtitle
2617944945136918709,"By deprivation quintile, year ended June 2016, % of eligible children within group",https://figure.nz/chart/IWzQjuySCJsIw54P-wlySbVuvCIqX7Cfx,Subtitle
2618246378355827814,"2011 Q1–2016 Q3, % change from same quarter previous year",https://figure.nz/chart/CedWte7xjTL5Y9Xt-jFkdzLhj00nvl4Hd,Subtitle
2622854000839135606,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/vI3IY2L76B6dB8F6-RVlVIfi04cIISWWR,Subtitle
2637264629498742912,"By team type, year ended June 2012, %",https://figure.nz/chart/KvnMpIAWT9Nsn5dR-RcQpnHorMi7qEr0t,Subtitle
2654499996899184119,"2010–2014, number of births per 1000 women of reproductive age",https://figure.nz/chart/7fH0Ul72i7yKaXnY-icD0mkclA0jxVq7J,Subtitle
2657501540748094365,"By size (employee count), as at February 2015, number of enterprises",https://figure.nz/chart/8vpXvYloRqFDQXIE-Y8qp4ydvoXvxiV8i,Subtitle
268089284723314922,"By industry, 2014, % of businesses that use the Internet (with 6 employees or more)",https://figure.nz/chart/ww7zYkpc0uHmz0qo-7NP2CKMQhzfPXqXt,Subtitle
269343183364308794,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-Vc43TY1c9JfMsjlB,Subtitle
2694167286970075067,"By industry, 2014",https://figure.nz/chart/jaoBNRqbdRn26OPR,Subtitle
2696556843242786711,"By deprivation quintile, year ended June 2016, % of eligible children within group",https://figure.nz/chart/IWzQjuySCJsIw54P-EWUk9rjzWc5bXORd,Subtitle
2697421323970546935,"2013 Census, number of people employed",https://figure.nz/chart/RRCkp3KercDFyFfW-UJ5oAnnvi91CfFNL,Subtitle
2705293217666886831,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-iFb9UXWmFfEAzQXD,Subtitle
2710047169989470047,"2011 Q1–2016 Q3, % change from same quarter previous year",https://figure.nz/chart/CedWte7xjTL5Y9Xt-Sh7ovOMOx0MO1d7a,Subtitle
271376898248895013,"By District Health Board, year ended June 2016, % of children within age group",https://figure.nz/chart/HYaOZPrH6WRL8yuw-NkMzPQQJ9mJWLJ9x,Subtitle
2731473921362956930,"By deprivation quintile, year ended June 2016, % of eligible children within group",https://figure.nz/chart/IWzQjuySCJsIw54P-hBJlIFrVXQ6dKAHD,Subtitle
2731617293240741929,Estimates and projections for the year ended March 2016–2019,https://figure.nz/chart/9s9pPXy7AJEn9fyh-y3FZAxBv2f3TSlaF,Subtitle
2733542936237010201,"By region, 2013, number of people employed",https://figure.nz/chart/QKeT9jPiIxmAV33E,Subtitle
2734420099200195291,"By impairment type, 2013, thousands",https://figure.nz/chart/Bp5atC12oR9uoJhC-2Q8qf7cmWQBZEeny,Subtitle
2746539604312971733,"(Disability and rehabilitation) By region, 2013, number of people employed",https://figure.nz/chart/ZMjPUWN5HiOVNbSZ,Subtitle
275423052701647312,"2011 Q1–2016 Q3, % change from same quarter previous year",https://figure.nz/chart/F0jZBij8PpbRbvHu-lPanNaxP30plwKXL,Subtitle
2774524808099786868,"By region, 2013 Census, rate per 1000 population",https://figure.nz/chart/Z09Ae2iLICTYCTRp-dqHP5j0tkdH8VPxM,Subtitle
2783607147711823845,"2000–2015, number of enterprises",https://figure.nz/chart/IW0xisEu03j4YW09-tqALCmWT3DvRttiV,Subtitle
2793094807736266372,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-vuiQeYZh7nSKUT0i,Subtitle
2801159686731862458,"By age group and sex, year ended June 2012",https://figure.nz/chart/vqjmIXpB4jmQ7cmU-fn4o9vh7fbZ5p2eM,Subtitle
2803059944503109475,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/R4uQId6Yxo0rRBql-QQnMaV3n3nPm8tbz,Subtitle
2822927449117571492,Estimates and projections for the year ended March 2016–2019,https://figure.nz/chart/9s9pPXy7AJEn9fyh-MOvBUmV0hCTOIkPo,Subtitle
2827974549207807614,"By industry, 2014, % of businesses (with 6 employees or more)",https://figure.nz/chart/qPl2M0vpI8rM2XEW-wqcMBIfMuZE3RoBL,Subtitle
2865873381838847962,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-5a17zEeDedBjvq3k,Subtitle
2899921931164608662,"By region in New Zealand, 2015, % of all industries in each region",https://figure.nz/chart/XDBF0NNaIJJmFpPS-hj3eFLKpHsTONtHR,Subtitle
2917300239134546672,"By deprivation quintile, year ended June 2016, % of eligible children within group",https://figure.nz/chart/IWzQjuySCJsIw54P-IuCHuPrtiVxATNq7,Subtitle
2918986377489738450,"2011 Q1–2016 Q3, % change from same quarter previous year",https://figure.nz/chart/F0jZBij8PpbRbvHu-FLdaDCbeuY0beAnX,Subtitle
2928027065699231607,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/R4uQId6Yxo0rRBql-Bz3kZ3PyjtvI8s5S,Subtitle
2944088843075681945,"2010–2014, number of births per 1000 women of reproductive age",https://figure.nz/chart/7fH0Ul72i7yKaXnY-0noH4VAcBckfSMi4,Subtitle
2951071457532708996,"2006 & 2013 Census years, number of people aged 15+",https://figure.nz/chart/6RkK5PI7HhkQn0lN-eBE1JS42Dci5ovln,Subtitle
2953004526498659507,"2000–2015, number of enterprises",https://figure.nz/chart/IW0xisEu03j4YW09-AoOfXIQLOwa9JkDR,Subtitle
2959099598968045728,"By deprivation quintile, year ended June 2016, % of eligible children within group",https://figure.nz/chart/IWzQjuySCJsIw54P-X4YO4XeSYc6Z71kQ,Subtitle
